chamber,date.time,air.temp
4,7/16/22 14:15,25.416
4,7/16/22 14:30,25.416
4,7/16/22 14:45,25.416
4,7/16/22 15:00,25.416
4,7/16/22 15:15,25.416
4,7/16/22 15:30,25.416
4,7/16/22 15:45,25.416
4,7/16/22 16:00,25.416
4,7/16/22 16:15,25.416
4,7/16/22 16:30,25.416
4,7/16/22 16:45,25.416
4,7/16/22 17:00,25.416
4,7/16/22 17:15,25.416
4,7/16/22 17:30,25.416
4,7/16/22 17:45,25.416
4,7/16/22 18:00,25.416
4,7/16/22 18:15,25.416
4,7/16/22 18:30,25.416
4,7/16/22 18:45,25.416
4,7/16/22 19:00,25.319
4,7/16/22 19:15,25.416
4,7/16/22 19:30,25.416
4,7/16/22 19:45,25.416
4,7/16/22 20:00,25.416
4,7/16/22 20:15,25.416
4,7/16/22 20:30,25.416
4,7/16/22 20:45,25.416
4,7/16/22 21:00,25.416
4,7/16/22 21:15,25.416
4,7/16/22 21:30,25.416
4,7/16/22 21:45,25.416
4,7/16/22 22:00,25.416
4,7/16/22 22:15,25.416
4,7/16/22 22:30,25.416
4,7/16/22 22:45,25.416
4,7/16/22 23:00,25.125
4,7/16/22 23:15,25.125
4,7/16/22 23:30,25.125
4,7/16/22 23:45,23.1
4,7/17/22 0:00,21.473
4,7/17/22 0:15,21.569
4,7/17/22 0:30,21.569
4,7/17/22 0:45,21.569
4,7/17/22 1:00,21.569
4,7/17/22 1:15,18.711
4,7/17/22 1:30,15.951
4,7/17/22 1:45,15.091
4,7/17/22 2:00,15.378
4,7/17/22 2:15,15.664
4,7/17/22 2:30,15.76
4,7/17/22 2:45,15.855
4,7/17/22 3:00,15.855
4,7/17/22 3:15,16.046
4,7/17/22 3:30,16.046
4,7/17/22 3:45,15.951
4,7/17/22 4:00,16.046
4,7/17/22 4:15,15.951
4,7/17/22 4:30,15.855
4,7/17/22 4:45,15.855
4,7/17/22 5:00,15.855
4,7/17/22 5:15,15.76
4,7/17/22 5:30,15.951
4,7/17/22 5:45,15.951
4,7/17/22 6:00,16.046
4,7/17/22 6:15,15.951
4,7/17/22 6:30,15.855
4,7/17/22 6:45,15.664
4,7/17/22 7:00,16.046
4,7/17/22 7:15,16.237
4,7/17/22 7:30,16.332
4,7/17/22 7:45,16.332
4,7/17/22 8:00,16.332
4,7/17/22 8:15,16.332
4,7/17/22 8:30,16.332
4,7/17/22 8:45,16.332
4,7/17/22 9:00,16.332
4,7/17/22 9:15,17.855
4,7/17/22 9:30,17.475
4,7/17/22 9:45,17.094
4,7/17/22 10:00,18.521
4,7/17/22 10:15,19.948
4,7/17/22 10:30,21.569
4,7/17/22 10:45,21.855
4,7/17/22 11:00,22.333
4,7/17/22 11:15,22.429
4,7/17/22 11:30,23.292
4,7/17/22 11:45,24.255
4,7/17/22 12:00,25.125
4,7/17/22 12:15,25.902
4,7/17/22 12:30,26
4,7/17/22 12:45,25.902
4,7/17/22 13:00,25.902
4,7/17/22 13:15,25.902
4,7/17/22 13:30,25.902
4,7/17/22 13:45,25.805
4,7/17/22 14:00,25.805
4,7/17/22 14:15,25.805
4,7/17/22 14:30,25.805
4,7/17/22 14:45,25.805
4,7/17/22 15:00,25.805
4,7/17/22 15:15,25.708
4,7/17/22 15:30,25.708
4,7/17/22 15:45,25.708
4,7/17/22 16:00,25.708
4,7/17/22 16:15,25.708
4,7/17/22 16:30,25.708
4,7/17/22 16:45,25.708
4,7/17/22 17:00,25.708
4,7/17/22 17:15,25.708
4,7/17/22 17:30,25.708
4,7/17/22 17:45,25.708
4,7/17/22 18:00,25.708
4,7/17/22 18:15,25.708
4,7/17/22 18:30,25.708
4,7/17/22 18:45,25.708
4,7/17/22 19:00,25.61
4,7/17/22 19:15,25.708
4,7/17/22 19:30,25.708
4,7/17/22 19:45,25.708
4,7/17/22 20:00,25.708
4,7/17/22 20:15,25.708
4,7/17/22 20:30,25.708
4,7/17/22 20:45,25.708
4,7/17/22 21:00,25.708
4,7/17/22 21:15,25.708
4,7/17/22 21:30,25.708
4,7/17/22 21:45,25.708
4,7/17/22 22:00,25.708
4,7/17/22 22:15,25.708
4,7/17/22 22:30,25.708
4,7/17/22 22:45,25.708
4,7/17/22 23:00,25.416
4,7/17/22 23:15,25.513
4,7/17/22 23:30,25.319
4,7/17/22 23:45,22.621
4,7/18/22 0:00,21.569
4,7/18/22 0:15,21.951
4,7/18/22 0:30,21.76
4,7/18/22 0:45,21.951
4,7/18/22 1:00,22.046
4,7/18/22 1:15,17.57
4,7/18/22 1:30,15.282
4,7/18/22 1:45,15.664
4,7/18/22 2:00,15.951
4,7/18/22 2:15,15.951
4,7/18/22 2:30,15.855
4,7/18/22 2:45,15.76
4,7/18/22 3:00,15.855
4,7/18/22 3:15,15.951
4,7/18/22 3:30,16.046
4,7/18/22 3:45,16.046
4,7/18/22 4:00,16.046
4,7/18/22 4:15,15.951
4,7/18/22 4:30,15.855
4,7/18/22 4:45,15.855
4,7/18/22 5:00,15.951
4,7/18/22 5:15,15.569
4,7/18/22 5:30,14.9
4,7/18/22 5:45,14.709
4,7/18/22 6:00,14.325
4,7/18/22 6:15,13.942
4,7/18/22 6:30,13.558
4,7/18/22 6:45,13.461
4,7/18/22 7:00,13.076
4,7/18/22 7:15,14.038
4,7/18/22 7:30,14.709
4,7/18/22 7:45,15.187
4,7/18/22 8:00,15.378
4,7/18/22 8:15,15.569
4,7/18/22 8:30,16.046
4,7/18/22 8:45,16.332
4,7/18/22 9:00,16.237
4,7/18/22 9:15,18.236
4,7/18/22 9:30,19.662
4,7/18/22 9:45,20.043
4,7/18/22 10:00,21.091
4,7/18/22 10:15,21.664
4,7/18/22 10:30,21.855
4,7/18/22 10:45,22.238
4,7/18/22 11:00,22.621
4,7/18/22 11:15,22.812
4,7/18/22 11:30,23.869
4,7/18/22 11:45,24.835
4,7/18/22 12:00,25.513
4,7/18/22 12:15,26
4,7/18/22 12:30,26.39
4,7/18/22 12:45,26.683
4,7/18/22 13:00,26.683
4,7/18/22 13:15,26.683
4,7/18/22 13:30,26.683
4,7/18/22 13:45,26.683
4,7/18/22 14:00,26.585
4,7/18/22 14:15,26.585
4,7/18/22 14:30,26.585
4,7/18/22 14:45,26.585
4,7/18/22 15:00,26.585
4,7/18/22 15:15,26.585
4,7/18/22 15:30,26.585
4,7/18/22 15:45,26.683
4,7/18/22 16:00,26.683
4,7/18/22 16:15,26.683
4,7/18/22 16:30,26.683
4,7/18/22 16:45,26.585
4,7/18/22 17:00,26.585
4,7/18/22 17:15,26.585
4,7/18/22 17:30,26.683
4,7/18/22 17:45,26.585
4,7/18/22 18:00,26.585
4,7/18/22 18:15,26.585
4,7/18/22 18:30,26.585
4,7/18/22 18:45,26.585
4,7/18/22 19:00,26.585
4,7/18/22 19:15,26.585
4,7/18/22 19:30,26.585
4,7/18/22 19:45,26.585
4,7/18/22 20:00,26.585
4,7/18/22 20:15,26.585
4,7/18/22 20:30,26.585
4,7/18/22 20:45,26.488
4,7/18/22 21:00,26.585
4,7/18/22 21:15,26.488
4,7/18/22 21:30,26.488
4,7/18/22 21:45,26.488
4,7/18/22 22:00,26.488
4,7/18/22 22:15,26.488
4,7/18/22 22:30,26.488
4,7/18/22 22:45,26.488
4,7/18/22 23:00,26.195
4,7/18/22 23:15,26.195
4,7/18/22 23:30,26.195
4,7/18/22 23:45,23.869
4,7/19/22 0:00,22.525
4,7/19/22 0:15,22.621
4,7/19/22 0:30,22.525
4,7/19/22 0:45,22.429
4,7/19/22 1:00,22.429
4,7/19/22 1:15,19.758
4,7/19/22 1:30,16.808
4,7/19/22 1:45,15.187
4,7/19/22 2:00,15.664
4,7/19/22 2:15,15.951
4,7/19/22 2:30,16.046
4,7/19/22 2:45,15.951
4,7/19/22 3:00,15.76
4,7/19/22 3:15,15.664
4,7/19/22 3:30,15.473
4,7/19/22 3:45,15.282
4,7/19/22 4:00,15.187
4,7/19/22 4:15,15.282
4,7/19/22 4:30,15.187
4,7/19/22 4:45,15.187
4,7/19/22 5:00,14.996
4,7/19/22 5:15,15.091
4,7/19/22 5:30,14.9
4,7/19/22 5:45,14.804
4,7/19/22 6:00,14.804
4,7/19/22 6:15,14.709
4,7/19/22 6:30,14.709
4,7/19/22 6:45,14.709
4,7/19/22 7:00,14.421
4,7/19/22 7:15,14.23
4,7/19/22 7:30,14.709
4,7/19/22 7:45,14.325
4,7/19/22 8:00,14.038
4,7/19/22 8:15,13.461
4,7/19/22 8:30,12.98
4,7/19/22 8:45,14.134
4,7/19/22 9:00,14.325
4,7/19/22 9:15,16.523
4,7/19/22 9:30,18.236
4,7/19/22 9:45,19.662
4,7/19/22 10:00,19.948
4,7/19/22 10:15,19.948
4,7/19/22 10:30,20.805
4,7/19/22 10:45,21.282
4,7/19/22 11:00,21.951
4,7/19/22 11:15,24.158
4,7/19/22 11:30,25.028
4,7/19/22 11:45,25.708
4,7/19/22 12:00,26.292
4,7/19/22 12:15,26.683
4,7/19/22 12:30,26.781
4,7/19/22 12:45,26.781
4,7/19/22 13:00,26.683
4,7/19/22 13:15,26.683
4,7/19/22 13:30,26.683
4,7/19/22 13:45,26.683
4,7/19/22 14:00,26.683
4,7/19/22 14:15,26.585
4,7/19/22 14:30,26.585
4,7/19/22 14:45,26.585
4,7/19/22 15:00,26.585
4,7/19/22 15:15,26.585
4,7/19/22 15:30,26.488
4,7/19/22 15:45,26.488
4,7/19/22 16:00,26.488
4,7/19/22 16:15,26.488
4,7/19/22 16:30,26.488
4,7/19/22 16:45,26.488
4,7/19/22 17:00,26.488
4,7/19/22 17:15,26.488
4,7/19/22 17:30,26.488
4,7/19/22 17:45,26.39
4,7/19/22 18:00,26.39
4,7/19/22 18:15,26.39
4,7/19/22 18:30,26.39
4,7/19/22 18:45,26.39
4,7/19/22 19:00,26.292
4,7/19/22 19:15,26.39
4,7/19/22 19:30,26.39
4,7/19/22 19:45,26.39
4,7/19/22 20:00,26.39
4,7/19/22 20:15,26.39
4,7/19/22 20:30,26.39
4,7/19/22 20:45,26.39
4,7/19/22 21:00,26.39
4,7/19/22 21:15,26.39
4,7/19/22 21:30,26.39
4,7/19/22 21:45,26.39
4,7/19/22 22:00,26.39
4,7/19/22 22:15,26.39
4,7/19/22 22:30,26.39
4,7/19/22 22:45,26.39
4,7/19/22 23:00,26.097
4,7/19/22 23:15,26.097
4,7/19/22 23:30,26
4,7/19/22 23:45,23.677
4,7/20/22 0:00,22.429
4,7/20/22 0:15,22.525
4,7/20/22 0:30,22.525
4,7/20/22 0:45,22.525
4,7/20/22 1:00,22.429
4,7/20/22 1:15,19.662
4,7/20/22 1:30,16.523
4,7/20/22 1:45,15.378
4,7/20/22 2:00,15.76
4,7/20/22 2:15,15.951
4,7/20/22 2:30,15.855
4,7/20/22 2:45,15.76
4,7/20/22 3:00,15.664
4,7/20/22 3:15,15.473
4,7/20/22 3:30,15.187
4,7/20/22 3:45,15.187
4,7/20/22 4:00,15.187
4,7/20/22 4:15,15.091
4,7/20/22 4:30,15.187
4,7/20/22 4:45,15.569
4,7/20/22 5:00,15.855
4,7/20/22 5:15,16.237
4,7/20/22 5:30,16.427
4,7/20/22 5:45,16.427
4,7/20/22 6:00,16.332
4,7/20/22 6:15,16.332
4,7/20/22 6:30,16.141
4,7/20/22 6:45,16.332
4,7/20/22 7:00,16.332
4,7/20/22 7:15,16.332
4,7/20/22 7:30,16.332
4,7/20/22 7:45,16.237
4,7/20/22 8:00,16.141
4,7/20/22 8:15,16.237
4,7/20/22 8:30,16.237
4,7/20/22 8:45,16.332
4,7/20/22 9:00,16.332
4,7/20/22 9:15,18.14
4,7/20/22 9:30,20.043
4,7/20/22 9:45,19.948
4,7/20/22 10:00,19.853
4,7/20/22 10:15,19.758
4,7/20/22 10:30,19.662
4,7/20/22 10:45,20.138
4,7/20/22 11:00,20.805
4,7/20/22 11:15,21.282
4,7/20/22 11:30,21.855
4,7/20/22 11:45,22.812
4,7/20/22 12:00,23.677
4,7/20/22 12:15,23.966
4,7/20/22 12:30,23.966
4,7/20/22 12:45,23.966
4,7/20/22 13:00,23.966
4,7/20/22 13:15,23.966
4,7/20/22 13:30,23.966
4,7/20/22 13:45,23.966
4,7/20/22 14:00,23.869
4,7/20/22 14:15,23.869
4,7/20/22 14:30,23.869
4,7/20/22 14:45,23.869
4,7/20/22 15:00,23.484
4,7/20/22 15:15,23.484
4,7/20/22 15:30,23.484
4,7/20/22 15:45,23.484
4,7/20/22 16:00,23.966
4,7/20/22 16:15,24.158
4,7/20/22 16:30,24.158
4,7/20/22 16:45,24.062
4,7/20/22 17:00,24.062
4,7/20/22 17:15,23.966
4,7/20/22 17:30,23.966
4,7/20/22 17:45,23.966
4,7/20/22 18:00,23.966
4,7/20/22 18:15,23.966
4,7/20/22 18:30,23.966
4,7/20/22 18:45,23.869
4,7/20/22 19:00,23.869
4,7/20/22 19:15,23.869
4,7/20/22 19:30,23.869
4,7/20/22 19:45,23.869
4,7/20/22 20:00,23.869
4,7/20/22 20:15,23.773
4,7/20/22 20:30,23.773
4,7/20/22 20:45,23.773
4,7/20/22 21:00,23.773
4,7/20/22 21:15,23.773
4,7/20/22 21:30,23.677
4,7/20/22 21:45,23.677
4,7/20/22 22:00,23.677
4,7/20/22 22:15,23.677
4,7/20/22 22:30,23.677
4,7/20/22 22:45,23.677
4,7/20/22 23:00,23.677
4,7/20/22 23:15,23.773
4,7/20/22 23:30,23.773
4,7/20/22 23:45,20.519
4,7/21/22 0:00,20.615
4,7/21/22 0:15,20.71
4,7/21/22 0:30,20.805
4,7/21/22 0:45,20.71
4,7/21/22 1:00,20.71
4,7/21/22 1:15,16.523
4,7/21/22 1:30,14.613
4,7/21/22 1:45,14.613
4,7/21/22 2:00,15.091
4,7/21/22 2:15,14.996
4,7/21/22 2:30,14.709
4,7/21/22 2:45,14.709
4,7/21/22 3:00,14.421
4,7/21/22 3:15,14.23
4,7/21/22 3:30,14.23
4,7/21/22 3:45,14.325
4,7/21/22 4:00,14.038
4,7/21/22 4:15,13.942
4,7/21/22 4:30,14.038
4,7/21/22 4:45,13.846
4,7/21/22 5:00,13.942
4,7/21/22 5:15,13.461
4,7/21/22 5:30,13.75
4,7/21/22 5:45,13.269
4,7/21/22 6:00,12.787
4,7/21/22 6:15,14.038
4,7/21/22 6:30,13.365
4,7/21/22 6:45,13.942
4,7/21/22 7:00,13.558
4,7/21/22 7:15,12.787
4,7/21/22 7:30,12.98
4,7/21/22 7:45,14.134
4,7/21/22 8:00,14.996
4,7/21/22 8:15,15.187
4,7/21/22 8:30,14.804
4,7/21/22 8:45,14.709
4,7/21/22 9:00,14.23
4,7/21/22 9:15,16.427
4,7/21/22 9:30,19.662
4,7/21/22 9:45,20.424
4,7/21/22 10:00,21.187
4,7/21/22 10:15,21.282
4,7/21/22 10:30,21.091
4,7/21/22 10:45,21.282
4,7/21/22 11:00,21.664
4,7/21/22 11:15,22.046
4,7/21/22 11:30,23.004
4,7/21/22 11:45,23.869
4,7/21/22 12:00,24.351
4,7/21/22 12:15,24.835
4,7/21/22 12:30,25.222
4,7/21/22 12:45,25.416
4,7/21/22 13:00,25.416
4,7/21/22 13:15,25.416
4,7/21/22 13:30,25.416
4,7/21/22 13:45,25.319
4,7/21/22 14:00,25.319
4,7/21/22 14:15,25.222
4,7/21/22 14:30,25.222
4,7/21/22 14:45,25.125
4,7/21/22 15:00,25.028
4,7/21/22 15:15,25.028
4,7/21/22 15:30,24.931
4,7/21/22 15:45,24.931
4,7/21/22 16:00,24.931
4,7/21/22 16:15,24.931
4,7/21/22 16:30,24.931
4,7/21/22 16:45,24.931
4,7/21/22 17:00,24.931
4,7/21/22 17:15,24.931
4,7/21/22 17:30,24.931
4,7/21/22 17:45,24.931
4,7/21/22 18:00,24.931
4,7/21/22 18:15,24.931
4,7/21/22 18:30,24.835
4,7/21/22 18:45,24.835
4,7/21/22 19:00,24.835
4,7/21/22 19:15,24.835
4,7/21/22 19:30,24.835
4,7/21/22 19:45,24.835
4,7/21/22 20:00,24.835
4,7/21/22 20:15,24.835
4,7/21/22 20:30,24.835
4,7/21/22 20:45,24.835
4,7/21/22 21:00,24.835
4,7/21/22 21:15,24.835
4,7/21/22 21:30,24.835
4,7/21/22 21:45,24.835
4,7/21/22 22:00,24.835
4,7/21/22 22:15,24.835
4,7/21/22 22:30,24.835
4,7/21/22 22:45,24.835
4,7/21/22 23:00,24.545
4,7/21/22 23:15,24.545
4,7/21/22 23:30,24.448
4,7/21/22 23:45,22.238
4,7/22/22 0:00,20.805
4,7/22/22 0:15,20.996
4,7/22/22 0:30,20.996
4,7/22/22 0:45,20.996
4,7/22/22 1:00,21.187
4,7/22/22 1:15,16.999
4,7/22/22 1:30,14.996
4,7/22/22 1:45,15.378
4,7/22/22 2:00,15.378
4,7/22/22 2:15,15.187
4,7/22/22 2:30,15.187
4,7/22/22 2:45,14.996
4,7/22/22 3:00,14.9
4,7/22/22 3:15,14.709
4,7/22/22 3:30,14.709
4,7/22/22 3:45,14.613
4,7/22/22 4:00,14.613
4,7/22/22 4:15,14.517
4,7/22/22 4:30,14.517
4,7/22/22 4:45,14.613
4,7/22/22 5:00,14.613
4,7/22/22 5:15,14.9
4,7/22/22 5:30,15.187
4,7/22/22 5:45,15.378
4,7/22/22 6:00,15.473
4,7/22/22 6:15,15.378
4,7/22/22 6:30,15.282
4,7/22/22 6:45,15.091
4,7/22/22 7:00,14.804
4,7/22/22 7:15,14.517
4,7/22/22 7:30,14.421
4,7/22/22 7:45,14.517
4,7/22/22 8:00,14.996
4,7/22/22 8:15,15.473
4,7/22/22 8:30,15.569
4,7/22/22 8:45,15.187
4,7/22/22 9:00,15.091
4,7/22/22 9:15,17.475
4,7/22/22 9:30,20.234
4,7/22/22 9:45,20.424
4,7/22/22 10:00,20.424
4,7/22/22 10:15,20.901
4,7/22/22 10:30,21.091
4,7/22/22 10:45,22.333
4,7/22/22 11:00,22.717
4,7/22/22 11:15,22.717
4,7/22/22 11:30,23.388
4,7/22/22 11:45,24.158
4,7/22/22 12:00,24.545
4,7/22/22 12:15,24.641
4,7/22/22 12:30,24.545
4,7/22/22 12:45,24.545
4,7/22/22 13:00,24.545
4,7/22/22 13:15,24.448
4,7/22/22 13:30,24.448
4,7/22/22 13:45,24.448
4,7/22/22 14:00,24.351
4,7/22/22 14:15,24.351
4,7/22/22 14:30,24.351
4,7/22/22 14:45,24.351
4,7/22/22 15:00,24.255
4,7/22/22 15:15,24.255
4,7/22/22 15:30,24.255
4,7/22/22 15:45,24.255
4,7/22/22 16:00,24.255
4,7/22/22 16:15,24.255
4,7/22/22 16:30,24.351
4,7/22/22 16:45,24.351
4,7/22/22 17:00,24.255
4,7/22/22 17:15,24.255
4,7/22/22 17:30,24.255
4,7/22/22 17:45,24.255
4,7/22/22 18:00,24.255
4,7/22/22 18:15,24.255
4,7/22/22 18:30,24.255
4,7/22/22 18:45,24.158
4,7/22/22 19:00,24.158
4,7/22/22 19:15,24.158
4,7/22/22 19:30,24.158
4,7/22/22 19:45,24.158
4,7/22/22 20:00,24.158
4,7/22/22 20:15,24.158
4,7/22/22 20:30,24.158
4,7/22/22 20:45,24.158
4,7/22/22 21:00,24.158
4,7/22/22 21:15,24.158
4,7/22/22 21:30,24.158
4,7/22/22 21:45,24.158
4,7/22/22 22:00,24.158
4,7/22/22 22:15,24.158
4,7/22/22 22:30,24.158
4,7/22/22 22:45,24.158
4,7/22/22 23:00,23.966
4,7/22/22 23:15,24.158
4,7/22/22 23:30,24.255
4,7/22/22 23:45,21.569
4,7/23/22 0:00,20.329
4,7/23/22 0:15,20.805
4,7/23/22 0:30,20.901
4,7/23/22 0:45,20.71
4,7/23/22 1:00,20.71
4,7/23/22 1:15,18.045
4,7/23/22 1:30,15.187
4,7/23/22 1:45,13.942
4,7/23/22 2:00,14.517
4,7/23/22 2:15,15.091
4,7/23/22 2:30,15.187
4,7/23/22 2:45,15.091
4,7/23/22 3:00,14.804
4,7/23/22 3:15,14.613
4,7/23/22 3:30,14.613
4,7/23/22 3:45,14.613
4,7/23/22 4:00,14.421
4,7/23/22 4:15,14.23
4,7/23/22 4:30,14.23
4,7/23/22 4:45,14.134
4,7/23/22 5:00,14.23
4,7/23/22 5:15,14.23
4,7/23/22 5:30,14.325
4,7/23/22 5:45,14.038
4,7/23/22 6:00,14.23
4,7/23/22 6:15,14.325
4,7/23/22 6:30,14.23
4,7/23/22 6:45,14.134
4,7/23/22 7:00,14.23
4,7/23/22 7:15,14.134
4,7/23/22 7:30,14.134
4,7/23/22 7:45,15.187
4,7/23/22 8:00,16.427
4,7/23/22 8:15,16.046
4,7/23/22 8:30,16.237
4,7/23/22 8:45,14.9
4,7/23/22 9:00,15.951
4,7/23/22 9:15,21.091
4,7/23/22 9:30,21.76
4,7/23/22 9:45,21.951
4,7/23/22 10:00,22.046
4,7/23/22 10:15,21.951
4,7/23/22 10:30,21.951
4,7/23/22 10:45,24.351
4,7/23/22 11:00,24.835
4,7/23/22 11:15,24.835
4,7/23/22 11:30,24.835
4,7/23/22 11:45,24.641
4,7/23/22 12:00,24.545
4,7/23/22 12:15,24.545
4,7/23/22 12:30,24.448
4,7/23/22 12:45,24.448
4,7/23/22 13:00,24.351
4,7/23/22 13:15,24.448
4,7/23/22 13:30,24.351
4,7/23/22 13:45,24.351
4,7/23/22 14:00,24.351
4,7/23/22 14:15,24.351
4,7/23/22 14:30,24.351
4,7/23/22 14:45,24.351
4,7/23/22 15:00,24.351
4,7/23/22 15:15,24.351
4,7/23/22 15:30,24.351
4,7/23/22 15:45,24.255
4,7/23/22 16:00,24.255
4,7/23/22 16:15,24.255
4,7/23/22 16:30,24.255
4,7/23/22 16:45,24.255
4,7/23/22 17:00,24.255
4,7/23/22 17:15,24.158
4,7/23/22 17:30,24.255
4,7/23/22 17:45,24.158
4,7/23/22 18:00,24.158
4,7/23/22 18:15,24.158
4,7/23/22 18:30,24.158
4,7/23/22 18:45,24.158
4,7/23/22 19:00,24.158
4,7/23/22 19:15,24.158
4,7/23/22 19:30,24.158
4,7/23/22 19:45,24.158
4,7/23/22 20:00,24.158
4,7/23/22 20:15,24.158
4,7/23/22 20:30,24.158
4,7/23/22 20:45,24.158
4,7/23/22 21:00,24.158
4,7/23/22 21:15,24.158
4,7/23/22 21:30,24.158
4,7/23/22 21:45,24.158
4,7/23/22 22:00,24.158
4,7/23/22 22:15,24.158
4,7/23/22 22:30,24.158
4,7/23/22 22:45,24.158
4,7/23/22 23:00,24.158
4,7/23/22 23:15,24.255
4,7/23/22 23:30,24.351
4,7/23/22 23:45,21.569
4,7/24/22 0:00,21.091
4,7/24/22 0:15,21.282
4,7/24/22 0:30,21.282
4,7/24/22 0:45,21.473
4,7/24/22 1:00,21.473
4,7/24/22 1:15,16.713
4,7/24/22 1:30,15.569
4,7/24/22 1:45,15.569
4,7/24/22 2:00,15.664
4,7/24/22 2:15,15.76
4,7/24/22 2:30,15.855
4,7/24/22 2:45,15.855
4,7/24/22 3:00,15.951
4,7/24/22 3:15,15.951
4,7/24/22 3:30,15.951
4,7/24/22 3:45,15.951
4,7/24/22 4:00,16.046
4,7/24/22 4:15,16.046
4,7/24/22 4:30,16.046
4,7/24/22 4:45,16.046
4,7/24/22 5:00,16.046
4,7/24/22 5:15,16.046
4,7/24/22 5:30,16.046
4,7/24/22 5:45,16.046
4,7/24/22 6:00,16.141
4,7/24/22 6:15,16.141
4,7/24/22 6:30,16.141
4,7/24/22 6:45,16.141
4,7/24/22 7:00,16.141
4,7/24/22 7:15,16.141
4,7/24/22 7:30,16.141
4,7/24/22 7:45,16.141
4,7/24/22 8:00,16.141
4,7/24/22 8:15,16.237
4,7/24/22 8:30,16.237
4,7/24/22 8:45,16.237
4,7/24/22 9:00,16.237
4,7/24/22 9:15,21.091
4,7/24/22 9:30,21.76
4,7/24/22 9:45,21.951
4,7/24/22 10:00,22.046
4,7/24/22 10:15,21.951
4,7/24/22 10:30,20.901
4,7/24/22 10:45,23.581
4,7/24/22 11:00,25.028
4,7/24/22 11:15,25.319
4,7/24/22 11:30,25.805
4,7/24/22 11:45,26
4,7/24/22 12:00,26
4,7/24/22 12:15,25.902
4,7/24/22 12:30,25.805
4,7/24/22 12:45,25.805
4,7/24/22 13:00,25.805
4,7/24/22 13:15,25.805
4,7/24/22 13:30,25.805
4,7/24/22 13:45,25.902
4,7/24/22 14:00,25.805
4,7/24/22 14:15,25.805
4,7/24/22 14:30,25.805
4,7/24/22 14:45,25.805
4,7/24/22 15:00,25.805
4,7/24/22 15:15,25.805
4,7/24/22 15:30,25.805
4,7/24/22 15:45,25.708
4,7/24/22 16:00,25.708
4,7/24/22 16:15,25.708
4,7/24/22 16:30,25.708
4,7/24/22 16:45,25.708
4,7/24/22 17:00,25.61
4,7/24/22 17:15,25.61
4,7/24/22 17:30,25.61
4,7/24/22 17:45,25.61
4,7/24/22 18:00,25.513
4,7/24/22 18:15,25.513
4,7/24/22 18:30,25.61
4,7/24/22 18:45,25.513
4,7/24/22 19:00,25.513
4,7/24/22 19:15,25.513
4,7/24/22 19:30,25.513
4,7/24/22 19:45,25.513
