chamber,date.time,air.temp
6,7/18/22 3:15,12.401
6,7/18/22 3:30,12.207
6,7/18/22 3:45,11.916
6,7/18/22 4:00,11.722
6,7/18/22 4:15,11.528
6,7/18/22 4:30,11.334
6,7/18/22 4:45,11.139
6,7/18/22 5:00,11.041
6,7/18/22 5:15,10.846
6,7/18/22 5:30,10.651
6,7/18/22 5:45,10.553
6,7/18/22 6:00,10.357
6,7/18/22 6:15,10.259
6,7/18/22 6:30,10.063
6,7/18/22 6:45,9.866
6,7/18/22 7:00,9.768
6,7/18/22 7:15,9.669
6,7/18/22 7:30,9.571
6,7/18/22 7:45,10.651
6,7/18/22 8:00,12.304
6,7/18/22 8:15,12.304
6,7/18/22 8:30,11.722
6,7/18/22 8:45,11.041
6,7/18/22 9:00,10.455
6,7/18/22 9:15,13.076
6,7/18/22 9:30,14.23
6,7/18/22 9:45,15.951
6,7/18/22 10:00,19.282
6,7/18/22 10:15,21.282
6,7/18/22 10:30,21.855
6,7/18/22 10:45,23.292
6,7/18/22 11:00,25.028
6,7/18/22 11:15,25.805
6,7/18/22 11:30,26.195
6,7/18/22 11:45,26.39
6,7/18/22 12:00,26.488
6,7/18/22 12:15,26.39
6,7/18/22 12:30,26.39
6,7/18/22 12:45,26.39
6,7/18/22 13:00,26.39
6,7/18/22 13:15,26.39
6,7/18/22 13:30,26.39
6,7/18/22 13:45,26.488
6,7/18/22 14:00,26.39
6,7/18/22 14:15,26.488
6,7/18/22 14:30,26.39
6,7/18/22 14:45,26.39
6,7/18/22 15:00,26.39
6,7/18/22 15:15,26.39
6,7/18/22 15:30,26.292
6,7/18/22 15:45,26.292
6,7/18/22 16:00,26.292
6,7/18/22 16:15,26.292
6,7/18/22 16:30,26.292
6,7/18/22 16:45,26.292
6,7/18/22 17:00,26.292
6,7/18/22 17:15,26.292
6,7/18/22 17:30,26.292
6,7/18/22 17:45,26.195
6,7/18/22 18:00,26.195
6,7/18/22 18:15,26.195
6,7/18/22 18:30,26.195
6,7/18/22 18:45,26.195
6,7/18/22 19:00,26.195
6,7/18/22 19:15,26.195
6,7/18/22 19:30,26.195
6,7/18/22 19:45,26.195
6,7/18/22 20:00,26.195
6,7/18/22 20:15,26.195
6,7/18/22 20:30,26.195
6,7/18/22 20:45,26.195
6,7/18/22 21:00,26.195
6,7/18/22 21:15,26.195
6,7/18/22 21:30,26.097
6,7/18/22 21:45,26.097
6,7/18/22 22:00,26.195
6,7/18/22 22:15,26.195
6,7/18/22 22:30,26.195
6,7/18/22 22:45,26.195
6,7/18/22 23:00,25.902
6,7/18/22 23:15,25.902
6,7/18/22 23:30,25.902
6,7/18/22 23:45,23.966
6,7/19/22 0:00,21.951
6,7/19/22 0:15,22.142
6,7/19/22 0:30,22.142
6,7/19/22 0:45,22.046
6,7/19/22 1:00,21.855
6,7/19/22 1:15,19.187
6,7/19/22 1:30,16.523
6,7/19/22 1:45,15.378
6,7/19/22 2:00,14.804
6,7/19/22 2:15,14.325
6,7/19/22 2:30,13.942
6,7/19/22 2:45,13.558
6,7/19/22 3:00,13.269
6,7/19/22 3:15,12.98
6,7/19/22 3:30,12.69
6,7/19/22 3:45,12.497
6,7/19/22 4:00,12.207
6,7/19/22 4:15,12.013
6,7/19/22 4:30,11.819
6,7/19/22 4:45,11.528
6,7/19/22 5:00,11.334
6,7/19/22 5:15,11.139
6,7/19/22 5:30,10.944
6,7/19/22 5:45,10.748
6,7/19/22 6:00,10.553
6,7/19/22 6:15,10.357
6,7/19/22 6:30,10.259
6,7/19/22 6:45,10.161
6,7/19/22 7:00,10.063
6,7/19/22 7:15,9.965
6,7/19/22 7:30,9.866
6,7/19/22 7:45,9.768
6,7/19/22 8:00,10.161
6,7/19/22 8:15,11.916
6,7/19/22 8:30,12.207
6,7/19/22 8:45,11.819
6,7/19/22 9:00,11.236
6,7/19/22 9:15,13.173
6,7/19/22 9:30,16.808
6,7/19/22 9:45,19.282
6,7/19/22 10:00,20.901
6,7/19/22 10:15,21.951
6,7/19/22 10:30,21.855
6,7/19/22 10:45,24.351
6,7/19/22 11:00,25.61
6,7/19/22 11:15,26.39
6,7/19/22 11:30,25.61
6,7/19/22 11:45,25.708
6,7/19/22 12:00,26
6,7/19/22 12:15,26.292
6,7/19/22 12:30,26.488
6,7/19/22 12:45,26.488
6,7/19/22 13:00,26.488
6,7/19/22 13:15,26.488
6,7/19/22 13:30,26.488
6,7/19/22 13:45,26.488
6,7/19/22 14:00,26.488
6,7/19/22 14:15,26.488
6,7/19/22 14:30,26.488
6,7/19/22 14:45,26.488
6,7/19/22 15:00,26.488
6,7/19/22 15:15,26.488
6,7/19/22 15:30,26.488
6,7/19/22 15:45,26.488
6,7/19/22 16:00,26.39
6,7/19/22 16:15,26.39
6,7/19/22 16:30,26.39
6,7/19/22 16:45,26.39
6,7/19/22 17:00,26.39
6,7/19/22 17:15,26.39
6,7/19/22 17:30,26.39
6,7/19/22 17:45,26.39
6,7/19/22 18:00,26.39
6,7/19/22 18:15,26.39
6,7/19/22 18:30,26.39
6,7/19/22 18:45,26.39
6,7/19/22 19:00,26.39
6,7/19/22 19:15,26.39
6,7/19/22 19:30,26.292
6,7/19/22 19:45,26.292
6,7/19/22 20:00,26.39
6,7/19/22 20:15,26.39
6,7/19/22 20:30,26.39
6,7/19/22 20:45,26.39
6,7/19/22 21:00,26.292
6,7/19/22 21:15,26.292
6,7/19/22 21:30,26.39
6,7/19/22 21:45,26.39
6,7/19/22 22:00,26.39
6,7/19/22 22:15,26.39
6,7/19/22 22:30,26.292
6,7/19/22 22:45,26.292
6,7/19/22 23:00,25.902
6,7/19/22 23:15,25.805
6,7/19/22 23:30,25.61
6,7/19/22 23:45,23.292
6,7/20/22 0:00,21.855
6,7/20/22 0:15,22.429
6,7/20/22 0:30,22.525
6,7/20/22 0:45,22.621
6,7/20/22 1:00,22.621
6,7/20/22 1:15,18.806
6,7/20/22 1:30,16.141
6,7/20/22 1:45,15.282
6,7/20/22 2:00,14.9
6,7/20/22 2:15,14.517
6,7/20/22 2:30,14.134
6,7/20/22 2:45,13.75
6,7/20/22 3:00,13.365
6,7/20/22 3:15,13.076
6,7/20/22 3:30,12.787
6,7/20/22 3:45,12.594
6,7/20/22 4:00,12.304
6,7/20/22 4:15,12.11
6,7/20/22 4:30,11.916
6,7/20/22 4:45,11.722
6,7/20/22 5:00,11.528
6,7/20/22 5:15,11.334
6,7/20/22 5:30,11.041
6,7/20/22 5:45,10.846
6,7/20/22 6:00,10.748
6,7/20/22 6:15,10.553
6,7/20/22 6:30,10.455
6,7/20/22 6:45,10.357
6,7/20/22 7:00,10.161
6,7/20/22 7:15,10.063
6,7/20/22 7:30,9.965
6,7/20/22 7:45,9.866
6,7/20/22 8:00,9.669
6,7/20/22 8:15,11.528
6,7/20/22 8:30,12.594
6,7/20/22 8:45,12.401
6,7/20/22 9:00,11.916
6,7/20/22 9:15,14.996
6,7/20/22 9:30,17.189
6,7/20/22 9:45,16.808
6,7/20/22 10:00,19.853
6,7/20/22 10:15,21.664
6,7/20/22 10:30,21.951
6,7/20/22 10:45,23.581
6,7/20/22 11:00,25.125
6,7/20/22 11:15,25.708
6,7/20/22 11:30,26.097
6,7/20/22 11:45,26.39
6,7/20/22 12:00,26.39
6,7/20/22 12:15,26.39
6,7/20/22 12:30,26.39
6,7/20/22 12:45,26.39
6,7/20/22 13:00,26.39
6,7/20/22 13:15,26.39
6,7/20/22 13:30,26.39
6,7/20/22 13:45,26.39
6,7/20/22 14:00,26.39
6,7/20/22 14:15,26.292
6,7/20/22 14:30,26.292
6,7/20/22 14:45,26.292
6,7/20/22 15:00,26.097
6,7/20/22 15:15,25.708
6,7/20/22 15:30,25.902
6,7/20/22 15:45,25.61
6,7/20/22 16:00,25.805
6,7/20/22 16:15,26.195
6,7/20/22 16:30,26.39
6,7/20/22 16:45,26.39
6,7/20/22 17:00,26.488
6,7/20/22 17:15,26.488
6,7/20/22 17:30,26.488
6,7/20/22 17:45,26.39
6,7/20/22 18:00,26.488
6,7/20/22 18:15,26.488
6,7/20/22 18:30,26.488
6,7/20/22 18:45,26.488
6,7/20/22 19:00,26.488
6,7/20/22 19:15,26.488
6,7/20/22 19:30,26.488
6,7/20/22 19:45,26.488
6,7/20/22 20:00,26.488
6,7/20/22 20:15,26.488
6,7/20/22 20:30,26.488
6,7/20/22 20:45,26.488
6,7/20/22 21:00,26.585
6,7/20/22 21:15,26.585
6,7/20/22 21:30,26.585
6,7/20/22 21:45,26.585
6,7/20/22 22:00,26.488
6,7/20/22 22:15,26.488
6,7/20/22 22:30,26.585
6,7/20/22 22:45,26.585
6,7/20/22 23:00,26.195
6,7/20/22 23:15,26.195
6,7/20/22 23:30,26.097
6,7/20/22 23:45,23.1
6,7/21/22 0:00,22.238
6,7/21/22 0:15,22.333
6,7/21/22 0:30,22.046
6,7/21/22 0:45,21.951
6,7/21/22 1:00,21.855
6,7/21/22 1:15,18.616
6,7/21/22 1:30,16.141
6,7/21/22 1:45,15.282
6,7/21/22 2:00,14.804
6,7/21/22 2:15,14.421
6,7/21/22 2:30,14.038
6,7/21/22 2:45,13.75
6,7/21/22 3:00,13.461
6,7/21/22 3:15,13.173
6,7/21/22 3:30,12.787
6,7/21/22 3:45,12.497
6,7/21/22 4:00,12.207
6,7/21/22 4:15,12.013
6,7/21/22 4:30,11.722
6,7/21/22 4:45,11.431
6,7/21/22 5:00,11.236
6,7/21/22 5:15,11.041
6,7/21/22 5:30,10.846
6,7/21/22 5:45,10.651
6,7/21/22 6:00,10.455
6,7/21/22 6:15,10.357
6,7/21/22 6:30,10.161
6,7/21/22 6:45,10.063
6,7/21/22 7:00,9.965
6,7/21/22 7:15,9.866
6,7/21/22 7:30,11.528
6,7/21/22 7:45,11.916
6,7/21/22 8:00,11.528
6,7/21/22 8:15,11.041
6,7/21/22 8:30,10.651
6,7/21/22 8:45,10.357
6,7/21/22 9:00,10.161
6,7/21/22 9:15,13.654
6,7/21/22 9:30,17.665
6,7/21/22 9:45,20.234
6,7/21/22 10:00,21.855
6,7/21/22 10:15,22.621
6,7/21/22 10:30,23.1
6,7/21/22 10:45,24.738
6,7/21/22 11:00,25.805
6,7/21/22 11:15,26.39
6,7/21/22 11:30,26.585
6,7/21/22 11:45,26.683
6,7/21/22 12:00,26.683
6,7/21/22 12:15,26.781
6,7/21/22 12:30,26.781
6,7/21/22 12:45,26.781
6,7/21/22 13:00,26.781
6,7/21/22 13:15,26.781
6,7/21/22 13:30,26.781
6,7/21/22 13:45,26.781
6,7/21/22 14:00,26.781
6,7/21/22 14:15,26.781
6,7/21/22 14:30,26.781
6,7/21/22 14:45,26.781
6,7/21/22 15:00,26.683
6,7/21/22 15:15,26.683
6,7/21/22 15:30,26.683
6,7/21/22 15:45,26.683
6,7/21/22 16:00,26.585
6,7/21/22 16:15,26.585
6,7/21/22 16:30,26.585
6,7/21/22 16:45,26.585
6,7/21/22 17:00,26.585
6,7/21/22 17:15,26.585
6,7/21/22 17:30,26.585
6,7/21/22 17:45,26.585
6,7/21/22 18:00,26.585
6,7/21/22 18:15,26.488
6,7/21/22 18:30,26.488
6,7/21/22 18:45,26.488
6,7/21/22 19:00,26.488
6,7/21/22 19:15,26.488
6,7/21/22 19:30,26.488
6,7/21/22 19:45,26.488
6,7/21/22 20:00,26.488
6,7/21/22 20:15,26.488
6,7/21/22 20:30,26.488
6,7/21/22 20:45,26.488
6,7/21/22 21:00,26.39
6,7/21/22 21:15,26.488
6,7/21/22 21:30,26.39
6,7/21/22 21:45,26.39
6,7/21/22 22:00,26.488
6,7/21/22 22:15,26.488
6,7/21/22 22:30,26.39
6,7/21/22 22:45,26.39
6,7/21/22 23:00,26.097
6,7/21/22 23:15,25.805
6,7/21/22 23:30,26.195
6,7/21/22 23:45,23.484
6,7/22/22 0:00,22.238
6,7/22/22 0:15,22.621
6,7/22/22 0:30,22.429
6,7/22/22 0:45,22.525
6,7/22/22 1:00,22.525
6,7/22/22 1:15,18.996
6,7/22/22 1:30,16.237
6,7/22/22 1:45,15.282
6,7/22/22 2:00,14.804
6,7/22/22 2:15,14.517
6,7/22/22 2:30,14.134
6,7/22/22 2:45,13.846
6,7/22/22 3:00,13.558
6,7/22/22 3:15,13.365
6,7/22/22 3:30,13.076
6,7/22/22 3:45,12.787
6,7/22/22 4:00,12.497
6,7/22/22 4:15,12.304
6,7/22/22 4:30,12.013
6,7/22/22 4:45,11.819
6,7/22/22 5:00,11.625
6,7/22/22 5:15,11.431
6,7/22/22 5:30,11.236
6,7/22/22 5:45,11.041
6,7/22/22 6:00,10.944
6,7/22/22 6:15,10.748
6,7/22/22 6:30,10.651
6,7/22/22 6:45,10.553
6,7/22/22 7:00,10.357
6,7/22/22 7:15,10.259
6,7/22/22 7:30,10.161
6,7/22/22 7:45,12.69
6,7/22/22 8:00,15.76
6,7/22/22 8:15,16.903
6,7/22/22 8:30,17.094
6,7/22/22 8:45,16.999
6,7/22/22 9:00,16.903
6,7/22/22 9:15,18.711
6,7/22/22 9:30,20.901
6,7/22/22 9:45,20.615
6,7/22/22 10:00,21.378
6,7/22/22 10:15,22.046
6,7/22/22 10:30,22.429
6,7/22/22 10:45,23.966
6,7/22/22 11:00,25.222
6,7/22/22 11:15,25.708
6,7/22/22 11:30,26.195
6,7/22/22 11:45,26.488
6,7/22/22 12:00,26.585
6,7/22/22 12:15,26.683
6,7/22/22 12:30,26.683
6,7/22/22 12:45,26.683
6,7/22/22 13:00,26.683
6,7/22/22 13:15,26.683
6,7/22/22 13:30,26.683
6,7/22/22 13:45,26.683
6,7/22/22 14:00,26.683
6,7/22/22 14:15,26.683
6,7/22/22 14:30,26.683
6,7/22/22 14:45,26.683
6,7/22/22 15:00,26.585
6,7/22/22 15:15,26.683
6,7/22/22 15:30,26.683
6,7/22/22 15:45,26.683
6,7/22/22 16:00,26.683
6,7/22/22 16:15,26.683
6,7/22/22 16:30,26.585
6,7/22/22 16:45,26.585
6,7/22/22 17:00,26.683
6,7/22/22 17:15,26.683
6,7/22/22 17:30,26.683
6,7/22/22 17:45,26.683
6,7/22/22 18:00,26.683
6,7/22/22 18:15,26.683
6,7/22/22 18:30,26.683
6,7/22/22 18:45,26.683
6,7/22/22 19:00,26.683
6,7/22/22 19:15,26.683
6,7/22/22 19:30,26.683
6,7/22/22 19:45,26.683
6,7/22/22 20:00,26.781
6,7/22/22 20:15,26.683
6,7/22/22 20:30,26.683
6,7/22/22 20:45,26.781
6,7/22/22 21:00,26.781
6,7/22/22 21:15,26.683
6,7/22/22 21:30,26.683
6,7/22/22 21:45,26.781
6,7/22/22 22:00,26.781
6,7/22/22 22:15,26.781
6,7/22/22 22:30,26.781
6,7/22/22 22:45,26.781
6,7/22/22 23:00,26.488
6,7/22/22 23:15,26.488
6,7/22/22 23:30,26.39
6,7/22/22 23:45,24.448
6,7/23/22 0:00,22.429
6,7/23/22 0:15,22.621
6,7/23/22 0:30,22.717
6,7/23/22 0:45,22.717
6,7/23/22 1:00,22.717
6,7/23/22 1:15,19.758
6,7/23/22 1:30,16.808
6,7/23/22 1:45,15.76
6,7/23/22 2:00,15.187
6,7/23/22 2:15,14.709
6,7/23/22 2:30,14.325
6,7/23/22 2:45,14.038
6,7/23/22 3:00,13.654
6,7/23/22 3:15,13.365
6,7/23/22 3:30,13.076
6,7/23/22 3:45,12.787
6,7/23/22 4:00,12.497
6,7/23/22 4:15,12.304
6,7/23/22 4:30,12.013
6,7/23/22 4:45,11.819
6,7/23/22 5:00,11.625
6,7/23/22 5:15,11.431
6,7/23/22 5:30,11.236
6,7/23/22 5:45,11.041
6,7/23/22 6:00,10.846
6,7/23/22 6:15,10.651
6,7/23/22 6:30,10.455
6,7/23/22 6:45,10.259
6,7/23/22 7:00,10.161
6,7/23/22 7:15,9.965
6,7/23/22 7:30,9.965
6,7/23/22 7:45,11.625
6,7/23/22 8:00,14.613
6,7/23/22 8:15,16.523
6,7/23/22 8:30,16.618
6,7/23/22 8:45,16.713
6,7/23/22 9:00,15.187
6,7/23/22 9:15,20.043
6,7/23/22 9:30,21.282
6,7/23/22 9:45,21.664
6,7/23/22 10:00,22.142
6,7/23/22 10:15,22.333
6,7/23/22 10:30,22.333
6,7/23/22 10:45,24.545
6,7/23/22 11:00,25.61
6,7/23/22 11:15,25.708
6,7/23/22 11:30,26.097
6,7/23/22 11:45,26.195
6,7/23/22 12:00,26.097
6,7/23/22 12:15,26.097
6,7/23/22 12:30,26.097
6,7/23/22 12:45,26.097
6,7/23/22 13:00,26.097
6,7/23/22 13:15,26.097
6,7/23/22 13:30,26.097
6,7/23/22 13:45,26.097
6,7/23/22 14:00,26.097
6,7/23/22 14:15,26
6,7/23/22 14:30,26
6,7/23/22 14:45,26
6,7/23/22 15:00,26
6,7/23/22 15:15,26
6,7/23/22 15:30,26
6,7/23/22 15:45,26.097
6,7/23/22 16:00,26
6,7/23/22 16:15,26
6,7/23/22 16:30,26
6,7/23/22 16:45,26
6,7/23/22 17:00,26
6,7/23/22 17:15,26
6,7/23/22 17:30,26
6,7/23/22 17:45,26
6,7/23/22 18:00,26
6,7/23/22 18:15,26
6,7/23/22 18:30,26
6,7/23/22 18:45,26
6,7/23/22 19:00,26
6,7/23/22 19:15,26
6,7/23/22 19:30,26
6,7/23/22 19:45,26
6,7/23/22 20:00,26
6,7/23/22 20:15,26
6,7/23/22 20:30,26
6,7/23/22 20:45,26
6,7/23/22 21:00,26
6,7/23/22 21:15,26
6,7/23/22 21:30,26
6,7/23/22 21:45,26
6,7/23/22 22:00,26
6,7/23/22 22:15,26
6,7/23/22 22:30,26
6,7/23/22 22:45,25.902
6,7/23/22 23:00,25.61
6,7/23/22 23:15,25.61
6,7/23/22 23:30,25.61
6,7/23/22 23:45,23.196
6,7/24/22 0:00,22.238
6,7/24/22 0:15,22.142
6,7/24/22 0:30,21.855
6,7/24/22 0:45,21.855
6,7/24/22 1:00,21.951
6,7/24/22 1:15,18.331
6,7/24/22 1:30,16.618
6,7/24/22 1:45,16.427
6,7/24/22 2:00,16.427
6,7/24/22 2:15,16.523
6,7/24/22 2:30,16.523
6,7/24/22 2:45,16.523
6,7/24/22 3:00,16.523
6,7/24/22 3:15,16.523
6,7/24/22 3:30,16.523
6,7/24/22 3:45,16.523
6,7/24/22 4:00,16.618
6,7/24/22 4:15,16.523
6,7/24/22 4:30,16.618
6,7/24/22 4:45,16.618
6,7/24/22 5:00,16.618
6,7/24/22 5:15,16.618
6,7/24/22 5:30,16.618
6,7/24/22 5:45,16.618
6,7/24/22 6:00,16.618
6,7/24/22 6:15,16.618
6,7/24/22 6:30,16.618
6,7/24/22 6:45,16.618
6,7/24/22 7:00,16.618
6,7/24/22 7:15,16.618
6,7/24/22 7:30,16.618
6,7/24/22 7:45,16.618
6,7/24/22 8:00,16.618
6,7/24/22 8:15,16.618
6,7/24/22 8:30,16.618
6,7/24/22 8:45,16.618
6,7/24/22 9:00,16.618
6,7/24/22 9:15,20.424
6,7/24/22 9:30,21.473
6,7/24/22 9:45,21.855
6,7/24/22 10:00,22.238
6,7/24/22 10:15,22.333
6,7/24/22 10:30,21.664
6,7/24/22 10:45,23.004
6,7/24/22 11:00,24.835
6,7/24/22 11:15,25.319
6,7/24/22 11:30,25.61
6,7/24/22 11:45,25.708
6,7/24/22 12:00,25.61
6,7/24/22 12:15,25.61
6,7/24/22 12:30,25.61
6,7/24/22 12:45,25.61
6,7/24/22 13:00,25.61
6,7/24/22 13:15,25.61
6,7/24/22 13:30,25.61
6,7/24/22 13:45,25.513
6,7/24/22 14:00,25.513
6,7/24/22 14:15,25.513
6,7/24/22 14:30,25.513
6,7/24/22 14:45,25.416
6,7/24/22 15:00,25.416
6,7/24/22 15:15,25.416
6,7/24/22 15:30,25.416
6,7/24/22 15:45,25.416
6,7/24/22 16:00,25.319
6,7/24/22 16:15,25.319
6,7/24/22 16:30,25.319
6,7/24/22 16:45,25.319
6,7/24/22 17:00,25.416
6,7/24/22 17:15,25.416
6,7/24/22 17:30,25.416
6,7/24/22 17:45,25.416
6,7/24/22 18:00,25.416
6,7/24/22 18:15,25.416
6,7/24/22 18:30,25.416
6,7/24/22 18:45,25.416
6,7/24/22 19:00,25.416
6,7/24/22 19:15,25.416
6,7/24/22 19:30,25.416
6,7/24/22 19:45,25.416
6,7/24/22 20:00,25.416
6,7/24/22 20:15,25.319
6,7/24/22 20:30,25.416
6,7/24/22 20:45,25.319
